resource,functionName,action,userId,ipAddress,userAgent,message,httpMethod,urlPath,timestamp,duration,status,severity,anomalyScore,responseStatus,details
Auth,getUser,READ,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (1ms),GET,/,2026-06-13T17:40:49.912Z,1,SUCCESS,TRAINING,0,,
Home,doRender,READ,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Home via doRender recorded for baseline (325ms),GET,/,2026-06-13T17:40:50.237Z,325,SUCCESS,TRAINING,0,,
Auth,login,READ,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via login recorded for baseline (1468ms),GET,/login,2026-06-13T17:45:11.202Z,1468,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (309ms),GET,/dashboard,2026-06-13T17:45:13.697Z,309,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (425ms),GET,/dashboard,2026-06-13T17:45:14.324Z,425,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (183ms),GET,/dashboard,2026-06-13T17:45:14.672Z,183,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (768ms),GET,/dashboard,2026-06-13T17:45:15.846Z,768,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (3245ms),GET,/dashboard,2026-06-13T17:45:16.574Z,3245,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (18981ms),POST,/api/analyze,2026-06-13T17:45:37.832Z,18981,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (321ms),GET,/dashboard,2026-06-13T17:46:00.182Z,321,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (955ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T17:46:00.206Z,955,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (230ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T17:46:01.217Z,230,SUCCESS,TRAINING,0,,
Article,incrementLikes,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via incrementLikes recorded for baseline (1475ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T17:47:46.013Z,1475,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (539ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T17:47:47.206Z,539,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (138ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T17:47:47.976Z,138,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (9ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:28:11.150Z,9,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (84ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:28:11.166Z,84,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (6ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:28:11.801Z,6,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (19ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:33:42.154Z,19,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (148ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:33:42.175Z,148,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (17ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:33:42.995Z,17,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (166ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:48:36.921Z,166,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (650ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:48:36.936Z,650,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (128ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:48:37.394Z,128,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (22ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:59:03.144Z,22,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (138ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:59:03.154Z,138,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (10ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T18:59:03.953Z,10,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (1816ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T19:18:44.431Z,1816,SUCCESS,TRAINING,0,,
Home,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Home via doRender recorded for baseline (2350ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-13T19:18:44.962Z,2350,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (418ms),GET,/dashboard,2026-06-13T19:18:53.614Z,418,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (498ms),GET,/dashboard,2026-06-13T19:18:54.432Z,498,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (469ms),GET,/dashboard,2026-06-13T19:18:55.113Z,469,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (471ms),GET,/dashboard,2026-06-13T19:18:55.745Z,471,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (2720ms),GET,/dashboard,2026-06-13T19:18:55.915Z,2720,SUCCESS,TRAINING,0,,
External_Analyze,ArticleTrendAnalyzer,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on External_Analyze via ArticleTrendAnalyzer recorded for baseline (22459ms),POST,/dashboard,2026-06-13T19:19:21.434Z,22459,SUCCESS,TRAINING,0,200,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (22858ms),POST,/api/analyze,2026-06-13T19:19:21.740Z,22858,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (881ms),GET,/dashboard,2026-06-13T19:34:21.503Z,881,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (1779ms),GET,/dashboard,2026-06-13T19:34:23.863Z,1779,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (431ms),GET,/dashboard,2026-06-13T19:34:24.490Z,431,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (636ms),GET,/dashboard,2026-06-13T19:34:25.295Z,636,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (4828ms),GET,/dashboard,2026-06-13T19:34:25.450Z,4828,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (15771ms),POST,/api/analyze,2026-06-13T19:34:43.302Z,15771,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (994ms),GET,/dashboard,2026-06-13T19:37:54.452Z,994,SUCCESS,TRAINING,0,,
Home,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Home via doRender recorded for baseline (1613ms),GET,/dashboard,2026-06-13T19:37:55.070Z,1613,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (18035ms),POST,/api/analyze,2026-06-13T19:38:11.781Z,18035,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (6182ms),POST,/api/analyze,2026-06-13T19:38:32.252Z,6182,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (474ms),GET,/dashboard,2026-06-13T19:39:02.020Z,474,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (479ms),GET,/dashboard,2026-06-13T19:39:02.791Z,479,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (562ms),GET,/dashboard,2026-06-13T19:39:03.540Z,562,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (529ms),GET,/dashboard,2026-06-13T19:39:04.258Z,529,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (2905ms),GET,/dashboard,2026-06-13T19:39:04.451Z,2905,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (7066ms),POST,/api/analyze,2026-06-13T19:39:16.425Z,7066,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (749ms),GET,/dashboard,2026-06-13T19:48:29.952Z,749,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (515ms),GET,/dashboard,2026-06-13T19:48:30.941Z,515,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (262ms),GET,/dashboard,2026-06-13T19:48:31.745Z,262,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (10ms),GET,/dashboard,2026-06-13T19:48:31.778Z,10,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (2769ms),GET,/dashboard,2026-06-13T19:48:31.972Z,2769,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (442ms),GET,/dashboard,2026-06-13T19:48:48.580Z,442,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (569ms),GET,/dashboard,2026-06-13T19:48:49.318Z,569,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (385ms),GET,/dashboard,2026-06-13T19:48:49.834Z,385,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (423ms),GET,/dashboard,2026-06-13T19:48:50.406Z,423,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (2421ms),GET,/dashboard,2026-06-13T19:48:50.558Z,2421,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (1090ms),GET,/dashboard,2026-06-13T20:08:11.403Z,1090,SUCCESS,TRAINING,0,,
